DayOfWeek; HourOfDay; Event_cat; Company_cat; UserID_cat; MaterialName_cat; DeliveryStatus
4; 11; Order; FR01; PORFCUSER; LOTUS Moist TP 16/1*42-1Ply Sensitive; 2
1; 16; Shipping change: name carrier; FR01; PORFCUSER; LOTUS Compact HA 24/24X7 4 Ply Wht FSC; 2
4; 6; Delivery change: billing date; FR01; PORFCUSER; LOTUS Moltonel Style TP 7/6-R 3-ply; 2
5; 16; Shipping change: itinerary date; FR01; PORFCUSER; TENA Lady Ultra Mini Plus 6x24p B2; 2
1; 13; Delivery; FR01; FRHCOIN; NANA Extra Prot Pl Large 10x24p; 2
6; 8; Delivery change: volume; FR01; PORFCUSER; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
5; 14; Sales Doc. change: delivery block; FR01; FRHHADI; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
6; 1; Invoice; FR01; HYB_BATCHMAN; LOTUS Moltonel S.Tube BRT 6/6R 3P Wh R.O; 2
2; 10; Delivery change: billing date; FR01; PORFCUSER; Tork LunchNap 29x32 1P 4F White 500/8; 2
5; 12; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Lady Extra 12x20p B3 FR; 2
1; 13; Shipment; FR01; DEHMACL; Tork Jumbo Toilet Roll Dispenser Black; 0
3; 15; Shipping change: date ship. compl.; FR01; PORFCUSER; OKAY HHT 4/6-R 2Ply Des.; 2
2; 10; Incoming payment; FR01; FRHJERR; DEMAKUP Sensitive Round Cotton 28/64; 2
5; 10; Delivery; FR01; FRHMOKH; Tork LinStyle DinnerNap ora 4F 50/12; 0
2; 14; Shipping change: name carrier; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 2
5; 5; Delivery change: country of origin; FR01; PORFCUSER; Tork Surface Cleaning Wet Wipes; 2
5; 11; Sales Doc. change: net price; FR01; FRHMOKH; Prop Toipa 16/6 300sh 2ply white EU labe; 2
2; 1; Invoice; FR01; HYB_BATCHMAN; Prop Toipa 16/6 300sh 2ply white EU labe; 2
3; 7; Order; FR01; PORFCUSER; LOTUS Compact FA 21/66 3 ply FSC; 0
1; 18; Shipping change: itinerary date; FR01; PORFCUSER; OKAY Compresse HHT 5/6-R 2P Design; 2
2; 16; Shipping change: date ship. compl.; FR01; PORFCUSER; OKAY HHT 128/6-R 2P Design. Collector; 2
5; 13; Shipment; DE27; PORFCUSER; Tork Bin Liner Holder for Floor Stand; 0
1; 11; Delivery change: billing date; FR01; PORFCUSER; TENA Pants Super Large, 4x12p, INT; 2
3; 5; Delivery change: goods movement date; DE27; PORFCUSER; Tork Xpress Multifold HT Univ 2p Zfold; 2
1; 18; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Hand Washing Liquid Soap, 1000ml; 0
3; 15; Delivery change: volume; FR01; PORFCUSER; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
4; 10; Sales Doc. change: delivery block; FR01; FRHRAMA; Tork Twin Mid-size Toilet Roll Disp Whi; 0
2; 0; Invoice; DE27; HYB_BATCHMAN; Tork Bin Black 5Ltr; 0
3; 8; Incoming payment; FR01; FRHJERR; TENA Lady Extra 12x10p B3 FR+sticker; 2
5; 11; Delivery change: billing date; FR01; PORFCUSER; TENA Pants Plus Medium, 6x9p, FR; 2
2; 18; Delivery change: stat. goods mov. date; FR01; PORFCUSER; LOTUS FA 24/90 3ply white FSC; 2
4; 11; Order; FR01; PORFCUSER; TENA Lady Ultra Mini 10x28p FR; 2
3; 14; Shipment; FR01; PORFCUSER; LOTUS Moist TP 16/1*42-1Ply Sensitive; 2
3; 13; Sales Doc. change: delivery block; FR01; FRBISMA; LOTUS Confort BRT 16/6-R 2Ply Pink; 2
5; 11; Delivery; FR01; FRBERHU; Tork Extra Absorbent Kitchen Roll; 0
5; 14; Incoming payment; FR01; FRHIBBE; LOTUS Lotion FA 12/72 3Ply White FSC; 2
2; 15; Delivery change: volume; FR01; HYT_WMS_WP1; SYSTEME U Toipa 8/12-R 3-Ply White FSC; 2
5; 13; Payment difference; FR01; FRHIBBE; SYST U NATURE HHT 7/2=4 blanc FSC EU; 2
1; 11; Incoming payment; DE27; DEHSETH; Tork Xpress Multifold HT Univ 2p Zfold; 2
4; 16; Delivery change: goods movement date; FR01; PORFCUSER; OKAY HHT 150/3-R 2Ply Design Game; 2
1; 14; Payment difference; FR01; FRHIBBE; OKAY HHT 4/6-R 2Ply Des.; 2
2; 9; Sales Doc. change: stat.req.date; FR01; FRHRAMA; Tork Liquid and Spray Soap Dispenser Wh; 0
1; 11; Sales Doc. change: delivery block; FR01; FRHCAEO; MIMOSA Toipa 126/12-R 2-Ply White PEFC; 0
2; 17; Delivery; FR01; FRHNAKA; DEMAKUP Sensitive Round Cotton 28/64; 2
3; 15; Delivery change: goods movement date; FR01; HYB_BATCHMAN; LOTUS Baby Touch 2 (mn) 4x56p, FSC, 16; 2
5; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS CUBIC FA 18/48 3 Ply Wht FSC; 2
4; 10; Delivery; FR01; FRHSOJO; LOTUS Ultra FA 24/72 4-Ply FSC; 2
4; 9; Sales Doc. change: delivery block; FR01; FRHJOGA; Tork Liquid and Spray Soap Dispenser Wh; 2
3; 11; Incoming payment; FR01; FRHBEHI; Tork LinStyle DinnerNap ora 4F 50/12; 0
4; 1; Invoice; FR01; HYB_BATCHMAN; Tork Soft Singlefold HT Adv 2p V fold; 2
4; 9; Sales Doc. change: delivery block; FR01; FRHRAMA; Tork Foam Class Univ, 800ml; 0
1; 11; Delivery change: stat. goods mov. date; FR01; PORFCUSER; LOTUS Just1 XXL TP 6/6-R 5 ply RO 1e; 2
2; 10; Delivery change: goods movement date; FR01; PORFCUSER; Tork SmartOne TR Adv 2p 1150s; 2
7; 18; Down payment; FR01; FRHBEHI; Tork Surface Cleaning Wet Wipes; 2
1; 14; Shipping change: name carrier; FR01; PORFCUSER; Prop Toipa 16/6 300sh 2ply white EU labe; 2
2; 11; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS Compact FA 21/66 3 ply FSC; 0
5; 8; Incoming payment; FR01; FRHANJU; TENA Comfort Mini Extra 8x28p neu box; 2
3; 11; Delivery change: stat. goods mov. date; FR01; FRHANLI; OKAY HHT 4/6-R 2Ply Des.; 2
1; 10; Payment difference; FR01; FRHJERR; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
2; 8; Sales Doc. change: req. delivery date; DE27; DEHHEWA; Tork C-fold Hand Towel  Adv 2p; 0
1; 12; Delivery change: goods movement date; FR01; PORFCUSER; Tork Twin Mid-size Toilet Roll Disp Whi; 0
5; 10; Incoming payment; DE27; DEHDESE; Tork Mid-size TR Prem ES 3p 70m; 0
3; 8; Incoming payment; FR01; FRHJERR; NANA Pl So Slim ew 18x32pcs, TPS; 2
4; 10; Delivery change: volume; FR01; PORFCUSER; TENA Silhouette Normal Medium, 6x12p; 2
3; 9; Incoming payment; FR01; FRHIBBE; TENA Pants Plus Medium, 6x9p, FR; 2
2; 14; Delivery change: stat. goods mov. date; FR01; PORFCUSER; 294030 Tork SmartOne TR Disp Steel; 0
3; 14; Delivery change: volume; FR01; PORFCUSER; TENA Lady Ultra Mini 10x28p FR; 2
1; 15; Shipment; FR01; FRHSAAT; LOTUS Moltonel Style TP 7/6-R 3-ply; 2
4; 6; Delivery change: volume; FR01; PORFCUSER; LOTUS Confort BRT 16/6-R 2Ply Pink; 2
5; 16; Delivery change: billing date; FR01; PORFCUSER; TENA Lady Ultra Mini Plus 6x24p B2; 2
1; 15; Delivery; FR01; FRHCOIN; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
2; 11; Payment difference; FR01; FRHJERR; SYSTEME U Toipa 8/12-R 3-Ply White FSC; 2
5; 10; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS Moltonel S.Tube BRT 6/6R 3P Wh R.O; 2
5; 14; Sales Doc. change: delivery block; FR01; FRHFAAH; Tork LunchNap 29x32 1P 4F White 500/8; 2
5; 12; Delivery change: billing date; FR01; PORFCUSER; TENA Lady Extra 12x20p B3 FR; 2
5; 15; Sales Doc. change: delivery block; FR01; FRHFAAH; Tork Jumbo Toilet Roll Dispenser Black; 0
5; 12; Payment difference; FR01; FRHELDO; OKAY HHT 4/6-R 2Ply Des.; 2
5; 16; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA Toipa 126/12-R 2-Ply White PEFC; 0
3; 15; Delivery change: stat. goods mov. date; FR01; HYB_BATCHMAN; DEMAKUP Sensitive Round Cotton 28/64; 2
4; 14; Shipping change: itinerary date; FR01; PORFCUSER; LOTUS Ultra FA 24/72 4-Ply FSC; 2
1; 13; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Liquid and Spray Soap Dispenser Wh; 2
7; 18; Down payment; FR01; FRHBEHI; Tork Basic Paper Cfeed M2 2 ply; 0
4; 9; Sales Doc. change: req. delivery date; FR01; FRHRAMA; Tork Soft Singlefold HT Adv 2p V fold; 2
1; 16; Delivery change: country of origin; FR01; HYB_BATCHMAN; Prop Toipa 16/6 300sh 2ply white EU labe; 2
2; 14; Shipping change: name carrier; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
5; 10; Shipping change: name carrier; FR01; PORFCUSER; OKAY Compresse HHT 5/6-R 2P Design; 2
2; 16; Delivery change: volume; FR01; PORFCUSER; OKAY HHT 128/6-R 2P Design. Collector; 2
1; 17; Shipping change: name carrier; FR01; PORFCUSER; Tork Hand Washing Liquid Soap, 1000ml; 0
1; 12; Shipping change: itinerary date; FR01; PORFCUSER; Tork Twin Mid-size Toilet Roll Disp Whi; 0
2; 19; Delivery change: goods movement date; FR01; PORFCUSER; OKAY ADAPT HHT 16/3-R 2Ply White; 2
1; 12; Delivery; FR01; FRHCOIN; TENA Lady Extra 12x10p B3 FR+sticker; 2
4; 14; Delivery; FR01; FRHJEBU; NANA Maxi Normal wing sw 20x16p; 2
3; 1; Invoice; FR01; HYB_BATCHMAN; 294030 Tork SmartOne TR Disp Steel; 0
3; 23; Shipping change: itinerary date; FR01; HYB_BATCHMAN; TENA Lady Ultra Mini 10x28p FR; 2
4; 17; Shipping change: name carrier; FR01; PORFCUSER; LOTUS Compact HA 24/24X7 4 Ply Wht FSC; 2
4; 6; Delivery change: volume; FR01; PORFCUSER; LOTUS Moltonel Style TP 7/6-R 3-ply; 2
5; 16; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Lady Ultra Mini Plus 6x24p B2; 2
4; 13; Sales Doc. change: delivery block; FR01; FRHPABE28; NANA Extra Prot Pl Large 10x24p; 2
3; 15; Delivery change: billing date; FR01; FRHSOJO; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
5; 9; Order; FR01; PORFCUSER; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
5; 10; Shipping change: date ship. compl.; FR01; PORFCUSER; LOTUS Moltonel S.Tube BRT 6/6R 3P Wh R.O; 2
2; 10; Delivery change: volume; FR01; PORFCUSER; Tork LunchNap 29x32 1P 4F White 500/8; 2
1; 11; Delivery; FR01; FRBERHU; Tork Jumbo Toilet Roll Dispenser Black; 0
3; 15; Shipping change: itinerary date; FR01; PORFCUSER; OKAY HHT 4/6-R 2Ply Des.; 2
4; 0; Invoice; FR01; HYB_BATCHMAN; DEMAKUP Sensitive Round Cotton 28/64; 2
2; 6; Incoming payment; FR01; PORFCUSER2; LOTUS Ultra FA 24/72 4-Ply FSC; 2
2; 1; Invoice; FR01; HYB_BATCHMAN; Tork Liquid and Spray Soap Dispenser Wh; 2
4; 9; Sales Doc. change: stat.req.date; FR01; FRHRAMA; Tork LinStyle DinnerNap ora 4F 50/12; 0
2; 14; Shipment; FR01; DEHMACL; Tork Soft Singlefold HT Adv 2p V fold; 2
4; 10; Sales Doc. change: delivery block; FR01; FRHMOKH; Prop Toipa 16/6 300sh 2ply white EU labe; 2
1; 16; Shipping change: name carrier; FR01; PORFCUSER; Prop Toipa 16/6 300sh 2ply white EU labe; 2
1; 16; Sales Doc. change: delivery block; FR01; FRHMAOH; LOTUS Compact FA 21/66 3 ply FSC; 0
1; 18; Delivery change: stat. goods mov. date; FR01; PORFCUSER; OKAY Compresse HHT 5/6-R 2P Design; 2
2; 16; Shipping change: itinerary date; FR01; PORFCUSER; OKAY HHT 128/6-R 2P Design. Collector; 2
1; 11; Delivery change: volume; FR01; PORFCUSER; TENA Pants Super Large, 4x12p, INT; 2
2; 14; Shipment; DE27; PORFCUSER; Tork Xpress Multifold HT Univ 2p Zfold; 2
1; 18; Delivery change: country of origin; FR01; PORFCUSER; Tork Hand Washing Liquid Soap, 1000ml; 0
1; 16; Shipping change: name carrier; FR01; PORFCUSER; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
2; 1; Invoice; FR01; HYB_BATCHMAN; Tork Twin Mid-size Toilet Roll Disp Whi; 0
5; 10; Delivery; DE27; DEHGOMA; Tork Bin Black 5Ltr; 0
2; 19; Shipping change: date ship. compl.; FR01; PORFCUSER; OKAY ADAPT HHT 16/3-R 2Ply White; 2
4; 10; Delivery change: goods movement date; FR01; PORFCUSER; TENA Lady Extra 12x10p B3 FR+sticker; 2
5; 11; Delivery change: volume; FR01; PORFCUSER; NANA Maxi Normal wing sw 20x16p; 2
4; 16; Sales Doc. change: delivery block; FR01; FRHSOJO; LOTUS FA 24/90 3ply white FSC; 2
5; 14; Delivery; FR01; FRHJEBU; LOTUS Moist TP 16/1*42-1Ply Sensitive; 2
2; 6; Delivery change: billing date; FR01; PORFCUSER; LOTUS Compact HA 24/24X7 4 Ply Wht FSC; 2
4; 6; Delivery change: stat. goods mov. date; FR01; PORFCUSER; LOTUS Moltonel Style TP 7/6-R 3-ply; 2
6; 0; Invoice; FR01; HYB_BATCHMAN; TENA Lady Ultra Mini Plus 6x24p B2; 2
3; 14; Delivery change: billing date; FR01; FRHPABE28; NANA Extra Prot Pl Large 10x24p; 2
2; 6; Delivery change: billing date; FR01; PORFCUSER; LOTUS Lotion FA 12/72 3Ply White FSC; 2
1; 10; Sales Doc. change: delivery block; FR01; FRHVEPA; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
7; 0; Invoice; FR01; HYB_BATCHMAN; NANA Discreet Tampon Super 12x16p; 2
1; 11; Order; FR01; PORFCUSER; OKAY HHT 150/3-R 2Ply Design Game; 2
2; 10; Delivery; DE27; DEHGOMA; Tork Facials Prem ES 2p 100; 2
2; 10; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork LunchNap 29x32 1P 4F White 500/8; 2
5; 12; Shipment; FR01; PORFCUSER; TENA Lady Extra 12x20p B3 FR; 2
2; 19; Delivery change: goods movement date; FR01; PORFCUSER; Tork Jumbo Toilet Roll Dispenser Black; 0
3; 16; Incoming payment; FR01; FRHIBBE; OKAY HHT 4/6-R 2Ply Des.; 2
1; 14; Sales Doc. change: delivery block; FR01; FRHSOJO; LOTUS Baby Touch 2 (mn) 4x56p, FSC, 16; 2
2; 16; Shipment; FR01; FRHPAAK; LOTUS CUBIC FA 18/48 3 Ply Wht FSC; 2
1; 8; Delivery change: volume; FR01; PORFCUSER; Tork LinStyle DinnerNap ora 4F 50/12; 0
3; 13; Delivery change: billing date; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 2
3; 12; Shipment; FR01; FRHSAHJ; Tork Foam Class Univ, 800ml; 0
5; 5; Shipping change: itinerary date; FR01; PORFCUSER; Tork Surface Cleaning Wet Wipes; 2
4; 11; Sales Doc. change: delivery block; FR01; FRHMOKH; Prop Toipa 16/6 300sh 2ply white EU labe; 2
4; 14; Sales Doc. change: req. delivery date; FR01; FRHMAOH; LOTUS Compact FA 21/66 3 ply FSC; 0
1; 14; Delivery; FR01; FRHAGJE; TENA Comfort Mini Extra 8x28p neu box; 2
2; 0; Invoice; FR01; HYB_BATCHMAN; OKAY Compresse HHT 5/6-R 2P Design; 2
3; 15; Incoming payment; FR01; FRHIBBE; OKAY HHT 128/6-R 2P Design. Collector; 2
1; 7; Delivery change: country of origin; DE27; HYB_BATCHMAN; Tork Bin Liner Holder for Floor Stand; 0
3; 5; Delivery change: stat. goods mov. date; DE27; PORFCUSER; Tork Xpress Multifold HT Univ 2p Zfold; 2
1; 18; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Hand Washing Liquid Soap, 1000ml; 0
3; 15; Delivery change: stat. goods mov. date; FR01; PORFCUSER; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
1; 12; Delivery change: country of origin; DE27; HYB_BATCHMAN; Tork Bin Black 5Ltr; 0
4; 10; Shipment; FR01; PORFCUSER; TENA Lady Extra 12x10p B3 FR+sticker; 2
5; 15; Shipment; FR01; FRHSAAT; LOTUS FA 24/90 3ply white FSC; 2
3; 14; Delivery change: billing date; FR01; PORFCUSER; LOTUS Moist TP 16/1*42-1Ply Sensitive; 2
4; 7; Shipping change: name carrier; FR01; PORFCUSER; LOTUS Moltonel Style TP 7/6-R 3-ply; 2
1; 10; Delivery change: billing date; FR01; PORFCUSER; NANA Extra Prot Pl Large 10x24p; 2
2; 6; Shipping change: itinerary date; FR01; PORFCUSER; LOTUS Lotion FA 12/72 3Ply White FSC; 2
5; 10; Sales Doc. change: delivery block; FR01; FRHMAOH; SYSTEME U Toipa 8/12-R 3-Ply White FSC; 2
3; 11; Shipping change: name carrier; FR01; PORFCUSER; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
2; 13; Shipping change: name carrier; FR01; PORFCUSER; SYST U NATURE HHT 7/2=4 blanc FSC EU; 2
1; 15; Shipment; FR01; FRHPAAK; OKAY HHT 150/3-R 2Ply Design Game; 2
3; 11; Delivery change: country of origin; DE27; PORFCUSER; Tork Facials Prem ES 2p 100; 2
2; 19; Shipping change: itinerary date; FR01; PORFCUSER; Tork Jumbo Toilet Roll Dispenser Black; 0
4; 14; Payment difference; FR01; FRHIBBE; OKAY HHT 4/6-R 2Ply Des.; 2
4; 9; Delivery change: billing date; FR01; FRHSOJO; LOTUS Baby Touch 2 (mn) 4x56p, FSC, 16; 2
4; 14; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS CUBIC FA 18/48 3 Ply Wht FSC; 2
2; 9; Shipment; DE13; DEXSTRE; TENA Comfort Normal, 3x42pcs, Int.; 0
1; 8; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork LinStyle DinnerNap ora 4F 50/12; 0
3; 13; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 2
4; 8; Delivery change: goods movement date; FR01; PORFCUSER; Tork Foam Class Univ, 800ml; 0
1; 11; Delivery; FR01; FRHMOKH; Tork SmartOne TR Adv 2p 1150s; 2
6; 1; Invoice; FR01; HYB_BATCHMAN; Tork Surface Cleaning Wet Wipes; 2
3; 9; Sales Doc. change: req. delivery date; FR01; FRHMOKH; Prop Toipa 16/6 300sh 2ply white EU labe; 2
5; 12; Delivery; FR01; FRBISMA; LOTUS Compact FA 21/66 3 ply FSC; 0
2; 8; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Comfort Mini Extra 8x28p neu box; 2
5; 14; Incoming payment; FR01; FRHJERR; OKAY Compresse HHT 5/6-R 2P Design; 2
1; 7; Shipping change: date ship. compl.; DE27; HYB_BATCHMAN; Tork Bin Liner Holder for Floor Stand; 0
4; 0; Invoice; DE27; HYB_BATCHMAN; Tork Xpress Multifold HT Univ 2p Zfold; 2
5; 10; Sales Doc. change: delivery block; FR01; FRBERHU; Tork Hand Washing Liquid Soap, 1000ml; 0
5; 20; Shipping change: name carrier; FR01; PORFCUSER; OKAY HHT 4/6-R 2Ply Des.; 2
4; 0; Invoice; FR01; HYB_BATCHMAN; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
5; 15; Shipment; DE27; PORFCUSER; Tork Bin Black 5Ltr; 0
3; 0; Invoice; FR01; HYB_BATCHMAN; OKAY ADAPT HHT 16/3-R 2Ply White; 2
4; 10; Delivery change: volume; FR01; PORFCUSER; TENA Lady Extra 12x10p B3 FR+sticker; 2
1; 13; Delivery; FR01; FRHSAHU; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
2; 19; Delivery change: country of origin; FR01; PORFCUSER; Tork Jumbo Toilet Roll Dispenser Black; 0
1; 12; Order; DE13; PORFCUSER; TENA Comfort Normal, 3x42pcs, Int.; 0
1; 8; Delivery change: billing date; FR01; PORFCUSER; Tork LinStyle DinnerNap ora 4F 50/12; 0
4; 8; Delivery change: volume; FR01; PORFCUSER; Tork Foam Class Univ, 800ml; 0
3; 0; Invoice; FR01; HYB_BATCHMAN; Tork Jumbo Toilet Roll Dispenser White; 0
4; 14; Sales Doc. change: delivery block; FR01; FRHMAOH; LOTUS Compact FA 21/66 3 ply FSC; 0
1; 7; Delivery change: stat. goods mov. date; DE27; HYB_BATCHMAN; Tork Bin Liner Holder for Floor Stand; 0
1; 19; Shipping change: name carrier; FR01; PORFCUSER; Tork Hand Washing Liquid Soap, 1000ml; 0
1; 12; Shipping change: itinerary date; DE27; HYB_BATCHMAN; Tork Bin Black 5Ltr; 0
4; 15; Sales Doc. change: delivery block; FR01; FRHRAMA; Tork Extra Absorbent Kitchen Roll; 0
1; 16; Order; FR01; PORFCUSER; Tork Liquid and Spray Soap Dispenser Wh; 0
1; 8; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork LinStyle DinnerNap ora 4F 50/12; 0
4; 8; Shipping change: itinerary date; FR01; PORFCUSER; Tork Foam Class Univ, 800ml; 0
1; 11; Shipping change: name carrier; FR01; PORFCUSER; LOTUS Compact FA 21/66 3 ply FSC; 0
1; 11; Incoming payment; DE27; DEHSETH; Tork Bin Liner Holder for Floor Stand; 0
2; 9; Incoming payment; FR01; FRHEMHF; Tork Hand Washing Liquid Soap, 1000ml; 0
2; 6; Order; DE27; PORFCUSER; Tork C-fold Hand Towel  Adv 2p; 0
1; 12; Delivery change: goods movement date; DE27; HYB_BATCHMAN; Tork Bin Black 5Ltr; 0
1; 14; Shipment; FR01; ESHANCA; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
2; 19; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Jumbo Toilet Roll Dispenser Black; 0
2; 8; Delivery; DE13; DEHSTSZ; TENA Comfort Normal, 3x42pcs, Int.; 0
1; 8; Delivery change: goods movement date; FR01; PORFCUSER; Tork LinStyle DinnerNap ora 4F 50/12; 0
4; 8; Delivery change: billing date; FR01; PORFCUSER; Tork Foam Class Univ, 800ml; 0
3; 11; Incoming payment; FR01; FRHSIAM; Tork Jumbo Toilet Roll Dispenser White; 0
5; 9; Sales Doc. change: delivery block; FR01; FRHMAOH; LOTUS Compact FA 21/66 3 ply FSC; 0
1; 7; Shipping change: itinerary date; DE27; HYB_BATCHMAN; Tork Bin Liner Holder for Floor Stand; 0
2; 1; Invoice; FR01; HYB_BATCHMAN; Tork Hand Washing Liquid Soap, 1000ml; 0
2; 12; Shipment; FR01; FRHSAHJ; 511501 Tork Jumbo TR Uni 1p 650m; 0
5; 10; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Matic Hand Towel Roll Disp. White; 0
1; 12; Delivery change: stat. goods mov. date; DE27; HYB_BATCHMAN; Tork Bin Black 5Ltr; 0
4; 15; Order; FR01; PORFCUSER; Tork Extra Absorbent Kitchen Roll; 0
3; 13; Shipping change: name carrier; FR01; PORFCUSER; SOLO HA 8/30x10 4-Ply Std FSC (Design 2); 0
2; 19; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Jumbo Toilet Roll Dispenser Black; 0
1; 8; Shipping change: itinerary date; FR01; PORFCUSER; Tork LinStyle DinnerNap ora 4F 50/12; 0
4; 8; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Foam Class Univ, 800ml; 0
5; 15; Shipment; FR01; FRHSAAT; LOTUS Compact FA 21/66 3 ply FSC; 0
2; 0; Invoice; DE27; HYB_BATCHMAN; Tork Bin Liner Holder for Floor Stand; 0
5; 10; Sales Doc. change: delivery block; FR01; FRHFAAH; Tork Hand Washing Liquid Soap, 1000ml; 0
4; 10; Sales Doc. change: net price; FR01; FRHRAMA; Tork Twin Mid-size Toilet Roll Disp Whi; 0
5; 14; Shipping change: name carrier; FR01; PORFCUSER; Tork Extra Absorbent Kitchen Roll; 0
2; 9; Sales Doc. change: delivery block; FR01; FRHRAMA; Tork Liquid and Spray Soap Dispenser Wh; 0
1; 11; Sales Doc. change: req. delivery date; FR01; FRHCAEO; MIMOSA Toipa 126/12-R 2-Ply White PEFC; 0
3; 11; Guarantee; FR01; FRHBEHI; Tork LinStyle DinnerNap ora 4F 50/12; 0
2; 14; Delivery change: volume; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
2; 11; Shipping change: itinerary date; FR01; PORFCUSER; LOTUS Compact FA 21/66 3 ply FSC; 0
4; 13; Delivery change: goods movement date; DE27; HYB_BATCHMAN; Tork Xpress Multifold HT Univ 2p Zfold; 0
3; 9; Sales Doc. change: delivery block; FR01; FRHFAAH; Tork Hand Washing Liquid Soap, 1000ml; 0
1; 11; Shipment; DE27; PORFCUSER; Tork C-fold Hand Towel  Adv 2p; 0
1; 12; Shipping change: date ship. compl.; DE27; HYB_BATCHMAN; Tork Bin Black 5Ltr; 0
4; 15; Sales Doc. change: req. delivery date; FR01; FRHRAMA; Tork Extra Absorbent Kitchen Roll; 0
1; 17; Sales Doc. change: net price; FR01; FRHRAMA; Tork Liquid and Spray Soap Dispenser Wh; 0
1; 10; Order; FR01; PORFCUSER; MIMOSA Toipa 126/12-R 2-Ply White PEFC; 0
2; 1; Invoice; FR01; HYB_BATCHMAN; Tork LinStyle DinnerNap ora 4F 50/12; 0
4; 8; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Foam Class Univ, 800ml; 0
2; 11; Delivery change: volume; FR01; PORFCUSER; LOTUS Compact FA 21/66 3 ply FSC; 0
2; 8; Sales Doc. change: stat.req.date; DE27; DEHHEWA; Tork C-fold Hand Towel  Adv 2p; 0
5; 13; Shipment; FR01; DEHMACL; Tork Twin Mid-size Toilet Roll Disp Whi; 0
3; 2; Shipping change: itinerary date; DE27; PORFCUSER; Tork Mid-size TR Prem ES 3p 70m; 0
2; 14; Delivery change: volume; FR01; PORFCUSER; 294030 Tork SmartOne TR Disp Steel; 0
1; 13; Delivery change: billing date; FR01; PORFCUSER; Tork Extra Absorbent Kitchen Roll; 0
4; 8; Delivery change: billing date; FR01; FRHAURE; MIMOSA Toipa 126/12-R 2-Ply White PEFC; 0
5; 18; C/note not taken; FR01; FRHBEHI; Tork LinStyle DinnerNap ora 4F 50/12; 0
3; 15; Incoming payment; FR01; FRHBEHI; Tork Basic Paper Cfeed M2 2 ply; 0
2; 14; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
3; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS Compact FA 21/66 3 ply FSC; 0
4; 13; Delivery change: stat. goods mov. date; DE27; HYB_BATCHMAN; Tork Xpress Multifold HT Univ 2p Zfold; 0
5; 11; Delivery; FR01; FRBERHU; Tork Hand Washing Liquid Soap, 1000ml; 0
4; 11; Delivery; FR01; FRBERHU; Tork Twin Mid-size Toilet Roll Disp Whi; 0
1; 12; Shipment; FR01; FRHPIER; 294030 Tork SmartOne TR Disp Steel; 0
1; 11; Shipping change: name carrier; FR01; PORFCUSER; Tork Extra Absorbent Kitchen Roll; 0
